id_miembro,fec_registro,id_ciudad,genero,rango_edad,canal_pref,activo,fec_ultima_compra
11247,2024-08-31,Sabaneta,M,60+,Tienda fisica,True,2025-10-04
11248,2023-11-12,Leiva,M,36-45,Marketplace,True,2026-08-08
11249,2022-10-08,Chocontá,M,36-45,Marketplace,True,2025-09-03
11250,2025-09-02,Curumaní,F,46-60,Tienda fisica,True,2026-03-26
11251,2022-12-24,Nemocón,F,18-25,Tienda fisica,False,2025-11-18
11252,2021-10-21,Medellín,M,60+,Tienda fisica,True,2026-04-17
11253,2021-11-04,Almeida,M,46-60,Tienda fisica,True,2025-10-13
11254,2024-12-18,California,,18-25,Tienda fisica,False,2026-05-20
11255,2021-08-25,Villeta,M,18-25,Marketplace,True,2026-04-11
11256,2025-03-19,La Unión,F,18-25,Marketplace,True,2026-06-25
11257,2023-09-30,Carurú,F,46-60,Ecommerce,True,2026-01-06
11258,2024-02-04,Gualmatán,F,36-45,Tienda fisica,True,2026-02-26
11259,2022-12-05,Zaragoza,F,,Ecommerce,False,2026-05-23
11260,2022-06-24,Betulia,F,60+,Ecommerce,True,2026-05-03
11261,2023-03-05,La Pintada,M,36-45,Tienda fisica,True,2025-12-18
11262,2022-07-15,Cajicá,F,26-35,Tienda fisica,True,2026-05-10
11263,2021-08-23,Agustín Codazzi,M,36-45,Tienda fisica,False,2026-05-03
11264,2023-07-30,El Dovio,M,60+,Tienda fisica,False,2026-03-10
11265,2023-04-22,Sabanalarga,F,18-25,Tienda fisica,True,2025-11-27
11266,2023-06-04,Tarapacá,M,46-60,Tienda fisica,True,2026-02-12
11267,2024-07-29,San José de Cúcuta,F,36-45,Tienda fisica,True,2026-04-21
11268,2023-10-23,Colón,M,26-35,Ecommerce,True,2025-08-06
11269,2023-05-20,Roldanillo,F,36-45,Tienda fisica,True,2025-11-02
11270,2025-07-29,Urumita,,36-45,Ecommerce,True,2026-07-30
11271,2024-01-25,Suan,F,46-60,Ecommerce,False,2025-08-25
11272,2024-07-15,Ebéjico,F,36-45,Marketplace,True,2026-02-08
11273,2022-12-10,Pisba,F,46-60,Ecommerce,True,2025-10-20
11274,2024-01-30,Santa Lucía,F,36-45,Tienda fisica,True,2026-02-02
11275,2025-02-12,Medio Atrato,F,18-25,Tienda fisica,False,2026-05-28
11276,2023-05-27,Buenavista,M,36-45,Ecommerce,True,2025-11-17
11277,2023-10-13,Cerro de San Antonio,M,36-45,Tienda fisica,True,2025-10-13
11278,2022-12-21,Apulo,F,26-35,Ecommerce,True,2026-07-13
11279,2022-08-18,San Felipe,F,18-25,Ecommerce,True,2025-10-03
11280,2021-08-15,Chivatá,F,26-35,Tienda fisica,True,2025-11-14
11281,2023-02-20,Pueblo Bello,F,,Tienda fisica,True,2026-06-05
11282,2023-08-05,Puerto Rico,M,46-60,Tienda fisica,True,2026-04-26
11283,2024-07-11,Supía,F,26-35,Tienda fisica,True,2026-08-13
11284,2022-12-02,Entrerríos,M,46-60,Ecommerce,True,2025-12-12
11285,2023-12-26,Lourdes,F,46-60,Tienda fisica,True,2026-05-25
11286,2021-09-25,Ponedera,M,36-45,Tienda fisica,True,2026-06-30
11287,2022-11-12,Buesaco,No informado,46-60,Tienda fisica,True,2026-07-04
11288,2024-07-13,Curillo,M,36-45,Tienda fisica,True,2026-04-29
11289,2021-10-27,Hatonuevo,M,36-45,Tienda fisica,True,2025-08-22
11290,2023-10-25,Jardín,M,26-35,Marketplace,True,2025-11-16
11291,2023-02-17,El Peñón,F,26-35,Ecommerce,True,2026-07-03
11292,2022-09-19,El Carmen de Bolívar,M,,Ecommerce,True,2025-11-21
11293,2022-12-29,Matanza,M,36-45,Tienda fisica,False,2026-04-28
11294,2023-05-11,Ortega,M,26-35,Tienda fisica,True,2025-10-06
11295,2022-09-01,Yotoco,F,26-35,Ecommerce,True,2026-08-08
11296,2022-01-04,Piedecuesta,F,26-35,Ecommerce,True,2026-05-17
11297,2025-01-02,Albania,M,36-45,Tienda fisica,True,2026-03-28
11298,2023-05-09,Donmatías,F,60+,Tienda fisica,True,2025-09-28
11299,2023-03-09,Colombia,M,26-35,Ecommerce,True,2025-09-19
11300,2021-11-21,San Luis de Sincé,M,26-35,Ecommerce,True,2026-07-22
11301,2023-04-25,La Pintada,F,36-45,Ecommerce,True,2026-03-22
11302,2025-01-25,Buriticá,M,26-35,Tienda fisica,True,2026-04-27
11303,2022-07-18,Armenia,M,46-60,Tienda fisica,True,2025-09-21
11304,2022-05-18,Inzá,F,18-25,Tienda fisica,True,2026-08-04
11305,2022-03-26,Sativasur,M,36-45,Tienda fisica,True,2026-02-27
11306,2024-10-20,Cerro de San Antonio,M,60+,Ecommerce,True,2026-08-24
11307,2025-01-22,San Francisco,F,60+,Tienda fisica,True,2025-11-10
11308,2025-06-23,Barranco de Loba,F,26-35,Tienda fisica,True,2025-08-10
11309,2023-12-02,Sucre,M,18-25,Tienda fisica,True,2026-06-17
11310,2025-03-21,Bolívar,M,36-45,Ecommerce,True,2025-08-14
11311,2022-07-14,Sitionuevo,M,26-35,Ecommerce,True,2025-08-15
11312,2023-04-17,Córdoba,M,36-45,Ecommerce,True,2025-08-11
11313,2024-05-19,San Onofre,M,36-45,Tienda fisica,True,2026-04-19
11314,2024-06-25,Atrato,F,36-45,Ecommerce,True,2025-10-30
11315,2023-10-31,Santa Rosalía,M,26-35,Tienda fisica,False,2026-03-08
11316,2025-02-01,Peñol,M,18-25,Marketplace,True,2026-02-04
11317,2023-12-20,Balboa,No informado,60+,Ecommerce,True,2026-08-30
11318,2023-02-04,Becerril,M,46-60,Marketplace,True,2026-08-08
11319,2023-10-14,San Carlos,F,46-60,Ecommerce,False,2025-12-24
11320,2023-09-04,La Celia,F,26-35,Tienda fisica,True,2026-02-15
11321,2022-04-12,Chigorodó,M,46-60,Ecommerce,False,2026-05-29
11322,2024-02-12,San Agustín,M,26-35,Tienda fisica,True,2025-12-31
11323,2025-03-02,Quibdó,M,26-35,Ecommerce,False,2026-01-21
11324,2023-06-24,Purificación,M,60+,Ecommerce,False,2025-11-04
11325,2024-12-18,Cisneros,F,26-35,Tienda fisica,True,2025-08-08
11326,2022-02-20,San Juan de Betulia,No informado,18-25,Tienda fisica,True,2026-06-26
11327,2025-01-14,Concepción,,36-45,Tienda fisica,True,2026-02-26
11328,2022-09-13,Cerrito,F,46-60,Ecommerce,True,2026-06-24
11329,2023-10-28,Jesús María,F,26-35,Marketplace,True,2026-07-08
11330,2023-08-24,Segovia,,46-60,Tienda fisica,True,2026-06-16
11331,2022-01-14,El Tablón de Gómez,F,36-45,Ecommerce,True,2025-12-27
11332,2022-04-20,Argelia,F,26-35,Tienda fisica,True,2026-08-30
11333,2024-12-21,Yacuanquer,M,26-35,Tienda fisica,True,2026-03-03
11334,2022-02-19,Algarrobo,M,36-45,Ecommerce,True,2026-01-20
11335,2024-05-11,Panqueba,M,26-35,Ecommerce,True,2026-04-21
11336,2024-02-18,Casabianca,F,36-45,Ecommerce,True,2025-12-28
11337,2022-04-09,Pueblo Bello,M,60+,Tienda fisica,False,2025-11-03
11338,2025-01-23,Junín,F,26-35,Tienda fisica,True,2026-08-19
11339,2023-12-27,Soledad,M,36-45,Ecommerce,True,2025-10-06
11340,2025-03-16,Tunja,M,26-35,Ecommerce,True,2026-06-02
11341,2023-05-12,La Merced,F,18-25,Ecommerce,True,2026-04-08
11342,2023-01-20,El Retén,No informado,60+,Ecommerce,True,2026-03-12
11343,2023-04-16,Palmira,F,46-60,Tienda fisica,True,2026-05-29
11344,2021-10-31,La Dorada,F,26-35,Ecommerce,True,2026-01-26
11345,2022-10-04,Santa Sofía,F,26-35,Tienda fisica,True,2025-12-16
11346,2025-07-09,Río Viejo,F,18-25,Ecommerce,True,2026-07-07
11347,2024-10-29,Aguazul,F,36-45,Tienda fisica,True,2026-05-29
11348,2023-08-21,Puerto Santander,No informado,60+,Tienda fisica,True,2025-10-10
11349,2023-10-20,Santa Bárbara,M,26-35,Tienda fisica,True,2025-12-23
11350,2024-11-17,Belmira,M,26-35,Tienda fisica,True,2025-11-09
11351,2023-07-06,Chivor,F,26-35,Tienda fisica,True,2025-12-28
11352,2023-06-30,Guavatá,F,60+,Ecommerce,True,2025-10-19
11353,2023-10-24,Aguadas,F,60+,Tienda fisica,True,2026-08-04
11354,2022-02-28,Río Iró,M,36-45,Ecommerce,True,2026-07-18
11355,2024-02-12,Venecia,M,26-35,Ecommerce,True,2025-11-26
11356,2022-06-12,Sutatausa,F,46-60,Tienda fisica,True,2025-12-21
11357,2022-10-23,Puerto Concordia,F,36-45,Tienda fisica,True,2026-08-26
11358,2021-09-09,Soledad,F,18-25,Marketplace,True,2025-08-05
11359,2023-01-24,San Cayetano,M,60+,Ecommerce,True,2025-11-12
11360,2023-09-09,Quinchía,F,60+,Ecommerce,True,2025-09-02
11361,2025-09-03,María la Baja,M,18-25,Marketplace,False,2026-07-15
11362,2022-12-14,Momil,M,18-25,Tienda fisica,True,2026-03-04
11363,2023-07-06,Suárez,F,46-60,Tienda fisica,True,2025-12-07
11364,2021-12-27,Caracolí,F,26-35,Tienda fisica,False,2026-04-07
11365,2023-03-25,Guatavita,F,36-45,Tienda fisica,True,2025-10-05
11366,2022-10-24,San Bernardo,M,36-45,Ecommerce,True,2026-08-09
11367,2021-12-07,Jardín,F,26-35,Ecommerce,True,2026-02-14
11368,2021-09-19,Calamar,F,36-45,Ecommerce,False,2026-07-10
11369,2024-10-08,Alto Baudó,M,26-35,Tienda fisica,True,2025-08-07
11370,2024-09-01,Dolores,M,60+,Tienda fisica,True,2025-08-04
11371,2022-06-17,Sabanalarga,M,18-25,Tienda fisica,True,2025-10-03
11372,2025-02-14,Chivolo,F,36-45,Tienda fisica,False,2026-07-25
11373,2022-04-24,Anapoima,No informado,60+,Ecommerce,True,2025-12-21
11374,2025-01-24,Mongua,F,36-45,Tienda fisica,True,2025-08-15
11375,2024-03-07,Maicao,M,46-60,Tienda fisica,True,2025-10-14
11376,2022-03-06,San Francisco,F,46-60,Ecommerce,True,2025-09-11
11377,2025-02-10,Santa Rosa de Viterbo,F,26-35,Tienda fisica,True,2025-10-31
11378,2025-06-17,Sincelejo,F,18-25,Ecommerce,True,2025-12-27
11379,2022-07-24,Río Iró,M,26-35,Ecommerce,True,2026-03-13
11380,2022-05-09,Guachetá,M,26-35,Tienda fisica,True,2026-02-09
11381,2022-07-31,Guatavita,F,60+,Ecommerce,True,2025-12-30
11382,2023-10-09,Güicán de la Sierra,M,36-45,Ecommerce,True,2026-03-14
11383,2022-07-17,Caldas,F,46-60,Tienda fisica,True,2026-06-19
11384,2022-11-03,Yacuanquer,F,18-25,Marketplace,True,2026-02-07
11385,2024-02-16,Belén,F,36-45,Marketplace,True,2026-01-19
11386,2022-08-13,Villapinzón,F,46-60,Ecommerce,True,2026-04-24
11387,2024-11-19,Distracción,F,26-35,Tienda fisica,True,2026-02-17
11388,2023-12-08,Acandí,F,36-45,Tienda fisica,True,2025-11-09
11389,2022-04-12,Pana Pana,F,36-45,Tienda fisica,True,2025-11-07
11390,2025-01-28,Frontino,M,26-35,Tienda fisica,True,2026-05-02
11391,2023-12-13,Mistrató,F,26-35,Tienda fisica,True,2025-09-08
11392,2023-02-22,Samacá,F,36-45,Ecommerce,True,2025-12-22
11393,2023-03-23,Turbo,M,26-35,Ecommerce,True,2026-05-07
11394,2021-10-01,Fonseca,F,60+,Ecommerce,True,2026-07-05
11395,2022-12-18,Puerto Boyacá,F,26-35,Tienda fisica,False,2026-08-20
11396,2025-07-28,Bugalagrande,M,36-45,Tienda fisica,True,2026-03-02
11397,2021-08-03,Zapayán,No informado,26-35,Tienda fisica,True,2026-08-21
11398,2024-09-29,Ginebra,M,60+,Tienda fisica,True,2025-10-11
11399,2023-03-28,Salazar,M,46-60,Tienda fisica,False,2025-09-04
11400,2022-02-01,Yarumal,M,18-25,Ecommerce,False,2026-08-09
11401,2023-03-09,Santa Bárbara,F,36-45,Tienda fisica,True,2026-01-04
11402,2025-05-23,Aranzazu,M,26-35,Ecommerce,True,2025-12-21
11403,2024-03-27,Consacá,M,46-60,Tienda fisica,True,2025-10-31
11404,2025-08-20,Zaragoza,F,18-25,Tienda fisica,False,2026-05-30
11405,2023-12-12,Puracé,M,26-35,Marketplace,True,2026-05-09
11406,2022-01-27,Puracé,M,46-60,Ecommerce,True,2026-06-22
11407,2024-08-14,San Andrés de Sotavento,M,18-25,Ecommerce,True,2025-11-07
11408,2022-07-10,El Bagre,F,46-60,Marketplace,True,2026-05-14
11409,2025-07-03,Tibasosa,M,46-60,Tienda fisica,True,2025-11-07
11410,2024-08-20,Santo Domingo,M,26-35,Tienda fisica,True,2025-11-19
11411,2023-04-29,California,F,46-60,Tienda fisica,True,2026-05-14
11412,2021-09-16,Cumaribo,F,26-35,Marketplace,True,2026-06-05
11413,2023-02-19,Mercaderes,M,36-45,Tienda fisica,True,2026-07-16
11414,2022-10-02,Socha,F,26-35,Ecommerce,True,2026-09-03
11415,2022-07-04,Campamento,F,26-35,Tienda fisica,True,2026-08-08
11416,2025-03-10,Algarrobo,F,26-35,Tienda fisica,True,2026-05-01
11417,2021-09-26,Los Córdobas,M,46-60,Ecommerce,True,2026-03-25
11418,2023-10-15,Yotoco,F,36-45,Ecommerce,True,2025-12-30
11419,2024-05-29,Bagadó,F,18-25,Tienda fisica,False,2025-09-25
11420,2022-02-15,Cabuyaro,F,46-60,Tienda fisica,True,2025-11-02
11421,2023-08-31,Neira,F,36-45,Ecommerce,False,2026-08-11
11422,2022-12-08,El Espino,F,18-25,Tienda fisica,True,2026-06-12
11423,2024-02-28,La Paz,F,46-60,Ecommerce,True,2025-10-31
11424,2023-04-10,Madrid,F,26-35,Tienda fisica,True,2026-01-05
11425,2025-01-18,Alpujarra,F,18-25,Tienda fisica,True,2026-05-08
11426,2023-12-19,Tame,M,18-25,Ecommerce,True,2026-05-10
11427,2023-10-28,Hatonuevo,No informado,60+,Tienda fisica,False,2026-03-17
11428,2024-08-28,San Joaquín,F,36-45,Ecommerce,False,2026-04-23
11429,2021-12-06,San Juan del Cesar,M,60+,Tienda fisica,True,2025-09-16
11430,2023-02-27,Toca,F,60+,Tienda fisica,True,2026-02-15
11431,2022-02-07,Valencia,M,26-35,Ecommerce,True,2026-03-01
11432,2025-01-17,Soracá,F,26-35,Marketplace,True,2026-06-20
11433,2023-12-09,Santacruz,No informado,36-45,Tienda fisica,True,2026-01-28
11434,2022-05-09,Santa Bárbara,M,26-35,Ecommerce,True,2025-08-22
11435,2025-01-03,Río Viejo,M,18-25,Tienda fisica,True,2026-09-04
11436,2024-10-25,Liborina,F,26-35,Tienda fisica,True,2026-07-22
11437,2021-11-19,Ayapel,M,18-25,Tienda fisica,True,2025-12-11
11438,2025-03-08,Manizales,No informado,26-35,Ecommerce,False,2026-09-03
11439,2023-10-18,Gachantivá,F,26-35,Tienda fisica,False,2025-12-14
11440,2025-05-19,La Victoria,F,18-25,Marketplace,False,2026-01-21
11441,2024-04-13,Colón,No informado,36-45,Tienda fisica,True,2025-11-30
11442,2022-05-01,Bucaramanga,M,26-35,Ecommerce,True,2026-03-04
11443,2024-03-08,Morelia,F,46-60,Tienda fisica,True,2026-02-11
11444,2023-10-04,Armenia,,,Ecommerce,True,2026-05-15
11445,2021-11-30,Urumita,M,26-35,Ecommerce,True,2026-07-26
11446,2024-01-16,San Andrés de Cuerquía,M,60+,Tienda fisica,True,2026-02-09
11447,2023-03-18,Panqueba,F,26-35,Tienda fisica,True,2026-08-26
11448,2023-07-16,Puerres,F,26-35,Ecommerce,True,2026-04-23
11449,2022-09-23,Uribia,F,36-45,Tienda fisica,False,2026-01-15
11450,2023-04-08,Palmar de Varela,M,26-35,Tienda fisica,True,2026-02-03
11451,2022-04-07,Guaduas,M,26-35,Tienda fisica,False,2025-12-19
11452,2022-01-22,San Pedro de Urabá,M,26-35,Tienda fisica,True,2026-08-25
11453,2021-08-16,Ocaña,,36-45,Marketplace,True,2026-08-17
11454,2024-04-07,Milán,M,60+,Tienda fisica,True,2025-12-14
11455,2024-12-12,Algeciras,M,46-60,Ecommerce,True,2025-11-10
11456,2024-11-28,Caldono,,46-60,Tienda fisica,True,2025-10-01
11457,2022-06-11,Belén de Umbría,M,36-45,Tienda fisica,True,2025-10-13
11458,2022-02-09,Nuquí,M,46-60,Tienda fisica,True,2026-08-22
11459,2024-09-07,El Cairo,No informado,26-35,Tienda fisica,True,2025-10-28
11460,2023-09-15,Alcalá,F,36-45,Ecommerce,True,2026-03-09
11461,2025-08-06,Carolina,M,26-35,Ecommerce,True,2026-01-22
11462,2023-04-19,Dolores,M,46-60,Ecommerce,True,2025-08-24
11463,2022-10-18,Dabeiba,F,46-60,Tienda fisica,True,2026-02-02
11464,2025-01-10,Purísima de la Concepción,,26-35,Tienda fisica,True,2025-09-10
11465,2021-11-15,Río Quito,F,26-35,Tienda fisica,True,2026-04-01
11466,2022-02-19,Cubarral,M,46-60,Marketplace,True,2026-01-25
11467,2021-09-29,Sapuyes,M,36-45,Tienda fisica,True,2025-12-29
11468,2021-10-28,San Vicente del Caguán,M,46-60,Ecommerce,True,2025-12-24
11469,2025-05-04,Usiacurí,M,26-35,Tienda fisica,True,2026-06-21
11470,2023-11-03,Cumbitara,F,26-35,Tienda fisica,True,2025-12-23
11471,2023-12-06,El Tambo,F,36-45,Tienda fisica,True,2025-12-23
11472,2025-08-05,Sabanas de San Ángel,F,36-45,Tienda fisica,True,2025-08-30
11473,2021-11-01,San Mateo,F,36-45,Ecommerce,False,2026-07-22
11474,2025-07-26,Rioblanco,No informado,26-35,Tienda fisica,True,2025-12-16
11475,2022-10-27,Pandi,M,46-60,Tienda fisica,True,2025-10-06
11476,2024-06-08,Tutazá,F,18-25,Tienda fisica,True,2026-06-11
11477,2023-03-23,Chivor,F,46-60,Tienda fisica,True,2026-08-29
11478,2023-08-29,Villa Caro,,26-35,Marketplace,True,2025-08-04
11479,2024-10-09,Chinavita,M,,Tienda fisica,False,2026-05-18
11480,2023-11-25,Chachagüí,F,60+,Ecommerce,True,2025-09-08
11481,2022-10-09,Rioblanco,F,46-60,Tienda fisica,True,2026-06-14
11482,2023-05-05,Cuaspud Carlosama,M,26-35,Ecommerce,True,2025-12-28
11483,2024-10-02,Oporapa,M,36-45,Tienda fisica,False,2026-01-29
11484,2024-08-14,Guacamayas,M,36-45,Ecommerce,True,2026-07-15
11485,2022-10-27,Carepa,F,,Tienda fisica,True,2026-07-26
11486,2024-10-25,Manta,F,26-35,Tienda fisica,True,2026-06-24
11487,2023-03-26,Cerro de San Antonio,M,,Tienda fisica,True,2025-08-22
11488,2021-09-04,Sibaté,F,46-60,Ecommerce,True,2025-09-07
11489,2023-04-25,Santa Bárbara,F,,Marketplace,True,2025-09-16
11490,2024-07-11,Landázuri,F,60+,Ecommerce,True,2026-02-23
11491,2022-12-06,Ariguaní,M,46-60,Tienda fisica,True,2026-01-09
11492,2021-10-16,Guadalupe,F,26-35,Tienda fisica,True,2025-08-30
11493,2023-01-05,Cartago,F,26-35,Ecommerce,True,2026-02-25
11494,2023-05-01,Puerto Caicedo,F,26-35,Tienda fisica,True,2025-12-14
11495,2023-02-27,Tasco,M,36-45,Tienda fisica,True,2026-03-10
11496,2025-05-23,Tasco,No informado,26-35,Ecommerce,True,2026-07-22
11497,2025-07-31,Gigante,F,36-45,Tienda fisica,True,2026-07-18
11498,2023-03-27,Urrao,F,36-45,Tienda fisica,True,2025-08-29
11499,2023-09-18,La Cumbre,M,26-35,Marketplace,True,2026-08-08
11500,2021-08-18,Trinidad,No informado,26-35,Tienda fisica,True,2025-12-03
11501,2023-09-20,El Tarra,M,60+,Tienda fisica,True,2026-02-08
11502,2022-03-25,Enciso,F,36-45,Tienda fisica,True,2026-05-29
11503,2022-12-21,Génova,F,36-45,Ecommerce,True,2026-03-19
11504,2024-06-06,Altos del Rosario,F,26-35,Tienda fisica,True,2026-08-06
11505,2022-02-18,Cubará,F,46-60,Ecommerce,True,2026-06-14
11506,2025-04-14,San Francisco,M,46-60,Tienda fisica,True,2026-08-02
11507,2022-10-27,Puerto Wilches,M,36-45,Ecommerce,True,2026-08-25
11508,2023-10-15,Vegachí,F,36-45,Tienda fisica,True,2025-09-29
11509,2022-09-16,Campamento,,18-25,Marketplace,True,2026-05-22
11510,2025-04-09,Mogotes,F,46-60,Tienda fisica,True,2026-01-06
11511,2024-11-05,Tabio,M,,Tienda fisica,False,2026-05-08
11512,2024-06-15,Caicedo,F,26-35,Ecommerce,True,2026-03-01
11513,2023-05-10,Campamento,F,26-35,Ecommerce,True,2026-06-08
11514,2021-11-27,Barrancabermeja,M,36-45,Tienda fisica,False,2025-12-14
11515,2021-12-13,Simití,M,18-25,Ecommerce,True,2026-07-09
11516,2022-12-29,Puerto Nare,F,18-25,Tienda fisica,True,2026-08-27
11517,2025-03-18,Tutazá,M,18-25,Tienda fisica,True,2026-05-28
11518,2022-06-17,Liborina,M,26-35,Marketplace,True,2025-11-02
11519,2022-03-10,Puerto Tejada,M,26-35,Ecommerce,False,2025-12-30
11520,2023-06-17,Guateque,M,36-45,Tienda fisica,True,2025-08-29
11521,2025-05-28,Samaniego,M,,Marketplace,True,2026-08-03
11522,2024-12-26,Francisco Pizarro,M,26-35,Tienda fisica,False,2026-07-22
11523,2022-05-13,Guavatá,M,60+,Tienda fisica,False,2025-09-03
11524,2025-01-22,San Marcos,M,26-35,Tienda fisica,True,2025-08-30
11525,2024-04-14,Morroa,F,46-60,Tienda fisica,True,2025-10-25
11526,2022-07-14,La Jagua del Pilar,F,60+,Ecommerce,False,2025-08-25
11527,2025-01-20,Mercaderes,F,36-45,Ecommerce,True,2025-08-19
11528,2023-12-01,Guateque,F,18-25,Tienda fisica,True,2026-02-07
11529,2022-11-13,Pueblo Rico,F,36-45,Tienda fisica,True,2026-07-31
11530,2023-08-17,Toribío,F,36-45,Tienda fisica,True,2026-07-20
11531,2022-01-28,Mallama,M,46-60,Tienda fisica,True,2025-12-22
11532,2024-12-10,Belalcázar,M,18-25,Tienda fisica,True,2026-06-08
11533,2023-04-30,Paratebueno,F,60+,Ecommerce,True,2026-03-28
11534,2024-03-11,Zipaquirá,M,46-60,Tienda fisica,False,2026-06-05
11535,2023-05-19,Guadalupe,M,46-60,Ecommerce,False,2026-01-10
11536,2025-02-18,Cuaspud Carlosama,F,46-60,Marketplace,True,2025-10-04
11537,2022-11-09,Ituango,F,26-35,Ecommerce,True,2026-06-10
11538,2024-11-02,Socorro,No informado,18-25,Tienda fisica,True,2026-05-10
11539,2022-05-10,La Belleza,F,60+,Marketplace,True,2025-09-03
11540,2022-01-10,Chivolo,M,46-60,Ecommerce,True,2026-02-11
11541,2024-04-12,Pital,F,26-35,Tienda fisica,True,2025-11-16
11542,2022-09-25,Caimito,,36-45,Ecommerce,True,2025-08-09
11543,2023-06-08,San Francisco,M,18-25,Ecommerce,True,2025-11-10
11544,2022-03-07,Arauquita,No informado,36-45,Ecommerce,True,2026-05-06
11545,2021-11-15,Belén,F,36-45,Ecommerce,False,2026-04-28
11546,2022-02-01,Hatonuevo,F,46-60,Marketplace,True,2026-08-30
11547,2024-08-11,Providencia,F,18-25,Tienda fisica,True,2026-03-23
11548,2023-04-04,Girardot,F,18-25,Marketplace,True,2025-11-22
11549,2025-04-18,Puerto Nariño,F,36-45,Tienda fisica,True,2025-12-05
11550,2024-06-05,San Luis de Sincé,F,46-60,Tienda fisica,True,2026-05-29
11551,2024-03-09,Cali,M,26-35,Tienda fisica,False,2026-03-25
11552,2023-08-28,Ipiales,M,26-35,Tienda fisica,True,2025-09-28
11553,2022-04-05,Jericó,M,26-35,Ecommerce,True,2026-08-19
11554,2025-08-07,Rivera,F,36-45,Tienda fisica,True,2025-12-01
11555,2023-08-27,Saboyá,No informado,36-45,Tienda fisica,True,2025-12-03
11556,2022-04-27,Uribia,F,18-25,Ecommerce,True,2025-10-28
11557,2024-09-24,Ginebra,M,60+,Ecommerce,True,2026-03-23
11558,2022-05-20,Ebéjico,M,,Marketplace,True,2025-12-14
11559,2025-05-12,Dagua,F,26-35,Ecommerce,True,2026-01-06
11560,2023-08-04,Acevedo,No informado,18-25,Ecommerce,False,2026-07-07
11561,2021-08-17,Susacón,F,36-45,Tienda fisica,True,2025-10-02
11562,2024-02-16,Filadelfia,,60+,Marketplace,True,2026-01-12
11563,2023-01-18,Garagoa,M,18-25,Tienda fisica,False,2025-08-05
11564,2024-12-20,Marulanda,F,36-45,Tienda fisica,True,2026-08-28
11565,2023-12-12,Abriaquí,F,46-60,Ecommerce,True,2026-04-15
11566,2025-05-14,Santa Rosa,F,18-25,Tienda fisica,True,2026-04-07
11567,2025-03-15,Alvarado,F,36-45,Ecommerce,True,2026-01-05
11568,2024-05-05,La Apartada,M,18-25,Marketplace,True,2026-01-25
11569,2021-08-24,Aguada,F,26-35,Ecommerce,True,2026-03-11
11570,2021-10-29,Cáceres,M,18-25,Tienda fisica,True,2026-01-31
11571,2025-06-09,Briceño,M,26-35,Ecommerce,True,2025-12-21
11572,2025-05-24,Cómbita,M,36-45,Tienda fisica,True,2026-02-17
11573,2022-11-08,Íquira,F,18-25,Tienda fisica,True,2026-04-12
11574,2021-10-12,Ariguaní,F,46-60,Marketplace,True,2026-01-21
11575,2023-08-07,Morales,M,18-25,Ecommerce,True,2025-08-17
11576,2023-07-04,Guachetá,F,36-45,Ecommerce,True,2026-08-14
11577,2023-03-17,Almaguer,F,36-45,Marketplace,True,2026-01-07
11578,2023-11-13,Guayabal de Síquima,M,26-35,Tienda fisica,False,2025-09-24
11579,2022-08-14,Puerto Boyacá,M,,Ecommerce,False,2026-05-09
11580,2025-03-04,Cuítiva,M,36-45,Marketplace,True,2026-05-29
11581,2025-06-08,Lloró,M,36-45,Tienda fisica,True,2026-07-22
11582,2025-05-20,Saboyá,No informado,18-25,Tienda fisica,True,2026-08-05
11583,2024-10-06,Montebello,,18-25,Ecommerce,True,2025-09-28
11584,2023-06-11,Sesquilé,F,26-35,Ecommerce,True,2025-11-06
11585,2024-08-07,Buenavista,M,18-25,Ecommerce,True,2025-11-14
11586,2023-03-22,San Luis,M,46-60,Tienda fisica,True,2026-03-10
11587,2025-08-07,Chinú,M,18-25,Tienda fisica,True,2026-01-18
11588,2023-11-23,Pijiño del Carmen,F,46-60,Tienda fisica,True,2025-11-21
11589,2025-01-27,San Andrés de Sotavento,F,36-45,Tienda fisica,True,2026-07-02
11590,2024-07-01,Zarzal,F,36-45,Tienda fisica,True,2025-11-12
