art_id,cod_barra,desc_art,id_categ_n1,id_categ_n2,id_categ_n3,id_proveedor,precio_lista,peso_kg,unid_medida,activo,fec_alta
1679,9591257349895,Dicta quasi,Alimentos y bebidas,Alim-3,Alim-2-1,455,29600.0,10.63,UN,True,2025-12-03
1680,9255394607422,Ex voluptates,Alimentos y bebidas,Alim-3,Alim-1-1,695,7700.0,2.39,KG,True,2025-12-22
1681,9907472966944,Ut repellat,Hogar y limpieza,Hoga-2,Hoga-2-1,800,5700.0,2.34,UN,True,2025-10-12
1682,1799670808977,Quis nam,Hogar y limpieza,Hoga-3,Hoga-1-1,465,41200.0,2.67,UN,True,2025-12-16
1683,4748599464181,Eos repellat,Hogar y limpieza,Hoga-3,Hoga-3-1,614,6900.0,15.63,KG,True,2026-01-13
1684,3984167347857,Consequatur suscipit,Electronica y tecnologia,Elec-1,Elec-2-1,473,34800.0,12.06,LT,True,2025-12-13
1685,3698816498042,Amet nihil,Ropa y calzado basico,Ropa-3,Ropa-2-1,420,140700.0,,UN,True,2026-01-12
1686,4509286052100,Dolorum aliquam,Ropa y calzado basico,Ropa-2,Ropa-1-1,268,101300.0,3.28,UN,True,2025-09-24
1687,2627066489006,Harum nobis,Electronica y tecnologia,Elec-1,Elec-3-1,524,245200.0,2.51,KG,True,2025-12-11
1688,8248458130883,Officia ratione,Electronica y tecnologia,Elec-1,Elec-2-2,214,202600.0,14.84,LT,False,2026-03-08
1689,9830574883997,Nesciunt eius,Hogar y limpieza,Hoga-1,Hoga-2-2,156,38400.0,17.72,UN,True,2025-10-26
1690,7418563027502,Animi est,Cuidado personal e higiene,Cuid-3,Cuid-1-2,221,105400.0,10.65,UN,True,2025-12-04
1691,0030566199535,Quis at,Hogar y limpieza,Hoga-3,Hoga-1-2,9,108900.0,15.47,UN,True,2026-01-06
1692,0564184937847,Molestias repellendus,Alimentos y bebidas,Alim-1,Alim-2-1,748,91800.0,5.7,KG,True,2026-01-07
1693,6790870187263,Atque rem,Bebes y maternidad,Bebe-2,Bebe-3-2,206,124900.0,11.73,UN,True,2025-10-10
1694,0013651034447,Facere quisquam,Hogar y limpieza,Hoga-2,Hoga-1-1,640,168100.0,8.79,UN,True,2025-09-26
1695,4299067456868,Mollitia perferendis,Ropa y calzado basico,Ropa-2,Ropa-3-2,348,160900.0,1.8,KG,True,2026-02-01
1696,5240622155992,Animi omnis,Bebes y maternidad,Bebe-2,Bebe-1-2,272,90600.0,9.77,KG,True,2025-12-19
1697,6725622219053,Totam modi,Hogar y limpieza,Hoga-3,Hoga-3-1,183,176900.0,16.94,UN,True,2026-03-04
1698,3347047476489,Voluptatem similique,Bebes y maternidad,Bebe-2,Bebe-1-1,657,73800.0,1.08,KG,True,2026-03-21
1699,4559396521386,Quidem nemo,Hogar y limpieza,Hoga-2,Hoga-2-1,412,209200.0,9.57,UN,True,2025-10-07
1700,3507124553124,Facere fugit,Alimentos y bebidas,Alim-2,Alim-2-1,360,241200.0,17.47,UN,True,2025-11-15
1701,9003622117324,Harum repudiandae,Alimentos y bebidas,Alim-2,Alim-1-1,527,75100.0,15.81,UN,True,2026-02-15
1702,7726488395850,At cumque,Alimentos y bebidas,Alim-3,Alim-2-1,643,196600.0,9.89,UN,True,2025-11-01
1703,5852294252512,Quisquam laudantium,Bebes y maternidad,Bebe-2,Bebe-2-2,525,203700.0,,LT,True,2025-10-13
1704,6185759171059,Beatae animi,Hogar y limpieza,Hoga-3,Hoga-2-1,375,123700.0,16.98,UN,True,2025-10-05
1705,0805491477443,Corrupti laboriosam,Cuidado personal e higiene,Cuid-2,Cuid-3-2,716,23800.0,3.11,KG,True,2025-12-13
1706,7353524784172,Fuga velit,Hogar y limpieza,Hoga-3,Hoga-2-1,717,197000.0,5.57,UN,True,2025-11-19
1707,1594973449304,Doloremque nulla,Cuidado personal e higiene,Cuid-3,Cuid-3-2,774,103100.0,2.53,KG,True,2026-03-08
1708,5378803318369,Doloribus iste,Bebes y maternidad,Bebe-3,Bebe-2-1,73,53600.0,9.21,LT,True,2026-03-15
1709,1133892608784,Iusto officia,Bebes y maternidad,Bebe-2,Bebe-1-1,713,157400.0,12.6,LT,True,2025-09-20
1710,8281527873045,Eum accusantium,Alimentos y bebidas,Alim-2,Alim-1-1,155,110400.0,16.55,KG,True,2026-03-03
1711,8625152174656,Corporis quae,Ropa y calzado basico,Ropa-2,Ropa-2-1,497,23700.0,9.25,UN,True,2025-09-21
1712,3537801891560,Aperiam qui,Hogar y limpieza,Hoga-2,Hoga-1-2,527,246000.0,19.42,UN,True,2026-01-25
1713,7344671776295,Possimus deleniti,Alimentos y bebidas,Alim-3,Alim-3-1,165,62700.0,11.94,UN,True,2026-03-14
1714,6914336299943,Labore provident,Bebes y maternidad,Bebe-3,Bebe-3-2,7,128700.0,12.11,UN,True,2025-11-12
1715,6645099990012,Incidunt doloribus,Alimentos y bebidas,Alim-3,Alim-2-1,755,167500.0,,UN,True,2025-10-05
1716,0898573908355,Et ad,Cuidado personal e higiene,Cuid-3,Cuid-2-1,713,30500.0,3.84,UN,True,2025-09-17
1717,2118968442461,Delectus dolorem,Alimentos y bebidas,Alim-3,Alim-2-2,140,185400.0,11.55,UN,True,2025-11-11
1718,4884997957280,Temporibus pariatur,Hogar y limpieza,Hoga-2,Hoga-2-1,482,162800.0,14.43,KG,True,2026-03-13
1719,5759582819023,Ducimus placeat,Electronica y tecnologia,Elec-1,Elec-1-2,122,124500.0,4.13,UN,True,2025-12-04
1720,2179789124882,Voluptas minima,Cuidado personal e higiene,Cuid-2,Cuid-1-2,454,133000.0,9.71,UN,True,2025-11-26
1721,3971705984452,Dolore cum,Alimentos y bebidas,Alim-3,Alim-1-1,255,238800.0,7.16,UN,True,2025-09-05
1722,1436728681129,Vitae laborum,Alimentos y bebidas,Alim-3,Alim-1-1,602,227900.0,8.8,UN,True,2026-01-15
1723,3038856811935,Dolores placeat,Bebes y maternidad,Bebe-2,Bebe-3-1,459,29800.0,4.48,KG,True,2025-10-11
1724,9781459009929,Vel dignissimos,Ropa y calzado basico,Ropa-3,Ropa-1-1,399,93500.0,2.86,UN,True,2026-01-19
1725,1779055286699,Excepturi atque,Bebes y maternidad,Bebe-1,Bebe-1-1,546,130200.0,6.44,KG,True,2026-02-16
1726,3351588070532,Cumque voluptates,Electronica y tecnologia,Elec-2,Elec-3-2,381,230200.0,17.38,UN,True,2026-02-05
1727,2601193910381,Fugiat est,Electronica y tecnologia,Elec-3,Elec-3-1,11,204500.0,16.11,UN,True,2025-12-16
1728,2974255136099,Illo atque,Ropa y calzado basico,Ropa-2,Ropa-2-1,477,97800.0,2.08,KG,True,2026-01-12
1729,0858181045026,Molestiae molestiae,Electronica y tecnologia,Elec-3,Elec-2-2,623,221800.0,1.8,UN,True,2025-11-21
1730,4373615873663,Eveniet quis,Hogar y limpieza,Hoga-2,Hoga-3-1,393,95800.0,9.88,KG,True,2026-01-23
1731,2713589693355,Dolore nesciunt,Cuidado personal e higiene,Cuid-2,Cuid-1-1,141,69300.0,,LT,False,2026-01-18
1732,3900585615477,Officiis nulla,Hogar y limpieza,Hoga-2,Hoga-2-2,7,153300.0,16.48,UN,True,2025-10-11
1733,3156639792551,Maiores reprehenderit,Alimentos y bebidas,Alim-3,Alim-1-2,238,90300.0,9.75,KG,True,2025-11-07
1734,1164369028378,Nulla delectus,Cuidado personal e higiene,Cuid-1,Cuid-2-2,615,156400.0,,UN,True,2026-02-06
1735,7270289666058,Omnis nulla,Ropa y calzado basico,Ropa-1,Ropa-3-1,258,103600.0,2.21,UN,True,2025-11-30
1736,3428164416104,Omnis culpa,Bebes y maternidad,Bebe-2,Bebe-3-1,765,199400.0,19.4,UN,True,2025-10-21
1737,1975358464059,Ullam rem,Alimentos y bebidas,Alim-1,Alim-3-1,266,238700.0,15.35,UN,False,2026-03-21
1738,1038802730428,Quaerat voluptates,Alimentos y bebidas,Alim-2,Alim-3-2,343,69000.0,14.65,LT,True,2026-02-24
1739,7636281444719,Harum nemo,Alimentos y bebidas,Alim-2,Alim-2-1,609,128500.0,18.81,UN,True,2026-02-05
1740,8939530969063,Alias libero,Ropa y calzado basico,Ropa-1,Ropa-3-1,492,181700.0,9.43,KG,True,2025-11-27
1741,7649092288496,Eaque voluptates,Cuidado personal e higiene,Cuid-2,Cuid-2-2,33,41300.0,3.02,UN,True,2025-12-23
1742,8745513587274,Incidunt mollitia,Cuidado personal e higiene,Cuid-2,Cuid-2-1,62,199400.0,9.96,UN,False,2026-03-12
1743,1743068811643,Iure tempore,Alimentos y bebidas,Alim-3,Alim-1-2,158,146600.0,16.31,UN,True,2025-12-18
1744,0343988187388,Nulla illo,Bebes y maternidad,Bebe-1,Bebe-2-2,698,39100.0,17.2,KG,True,2026-02-16
1745,7758333647708,Assumenda sint,Hogar y limpieza,Hoga-3,Hoga-1-2,18,217300.0,9.8,KG,False,2026-02-19
1746,4130909153869,Modi quidem,Ropa y calzado basico,Ropa-2,Ropa-2-1,58,107800.0,14.66,LT,True,2026-02-11
1747,0282625420412,Eveniet facilis,Ropa y calzado basico,Ropa-3,Ropa-1-1,623,45800.0,4.98,UN,True,2026-01-02
1748,2319057720440,Voluptas tenetur,Alimentos y bebidas,Alim-1,Alim-2-1,499,50500.0,4.65,UN,True,2025-11-12
1749,1007941932451,Quibusdam nostrum,Ropa y calzado basico,Ropa-1,Ropa-1-1,787,196800.0,11.75,UN,True,2025-11-10
1750,3810979412240,Sunt saepe,Electronica y tecnologia,Elec-2,Elec-1-2,176,234100.0,8.46,KG,True,2026-02-13
1751,8709872649639,Quae porro,Electronica y tecnologia,Elec-2,Elec-2-1,528,95800.0,3.26,UN,True,2025-11-26
1752,2251742240430,Consequatur nobis,Cuidado personal e higiene,Cuid-2,Cuid-1-2,108,21500.0,15.24,UN,True,2025-10-23
1753,2611890034686,Voluptate illum,Bebes y maternidad,Bebe-1,Bebe-3-2,473,27000.0,10.67,KG,True,2025-10-10
1754,6163070286720,Natus dolore,Bebes y maternidad,Bebe-2,Bebe-2-1,85,164300.0,10.43,UN,True,2026-01-05
1755,0200953662199,Sint debitis,Hogar y limpieza,Hoga-3,Hoga-2-1,727,93900.0,3.83,UN,True,2026-03-14
1756,5368900577950,Recusandae consectetur,Alimentos y bebidas,Alim-3,Alim-1-2,333,107700.0,4.86,LT,True,2025-11-18
1757,0017325900731,Praesentium perferendis,Bebes y maternidad,Bebe-1,Bebe-3-2,204,85600.0,13.87,UN,True,2026-01-12
1758,9713072211380,Earum molestias,Bebes y maternidad,Bebe-2,Bebe-2-2,788,117500.0,17.05,UN,True,2025-11-04
1759,6908716722107,Ad itaque,Electronica y tecnologia,Elec-2,Elec-2-1,54,161600.0,3.59,LT,True,2025-11-22
1760,4546171928171,Excepturi saepe,Electronica y tecnologia,Elec-2,Elec-1-1,640,136200.0,16.26,KG,True,2025-11-24
1761,0744360234421,A quisquam,Cuidado personal e higiene,Cuid-3,Cuid-3-1,408,42700.0,15.77,UN,True,2025-11-14
1762,2521602523943,At blanditiis,Alimentos y bebidas,Alim-2,Alim-3-2,551,123800.0,16.31,KG,True,2026-02-20
1763,1209447726903,Accusantium adipisci,Bebes y maternidad,Bebe-3,Bebe-2-2,209,116200.0,11.66,UN,True,2026-03-04
1764,3265513276176,Aliquid perspiciatis,Hogar y limpieza,Hoga-3,Hoga-1-1,706,137300.0,7.07,KG,True,2025-10-27
1765,9480245598516,Voluptates optio,Cuidado personal e higiene,Cuid-1,Cuid-1-1,361,29400.0,15.43,UN,True,2025-11-15
1766,6021191589123,Quis ex,Ropa y calzado basico,Ropa-3,Ropa-1-2,335,40100.0,9.62,UN,True,2025-09-07
1767,6864986478680,Cum quas,Alimentos y bebidas,Alim-1,Alim-3-2,366,133500.0,4.48,KG,True,2026-02-02
1768,6237600884479,Dolore nemo,Alimentos y bebidas,Alim-2,Alim-3-2,238,70300.0,8.08,UN,True,2026-01-23
1769,4083781919071,Enim perferendis,Cuidado personal e higiene,Cuid-2,Cuid-3-1,256,158000.0,9.18,KG,True,2026-02-18
1770,4992164006980,Tempore explicabo,Hogar y limpieza,Hoga-2,Hoga-3-2,113,94400.0,10.13,KG,True,2025-12-24
1771,3692353484865,Aut repudiandae,Hogar y limpieza,Hoga-2,Hoga-1-1,390,56700.0,17.96,LT,True,2026-03-04
1772,4708213986543,Quis placeat,Cuidado personal e higiene,Cuid-1,Cuid-3-2,380,164800.0,8.25,UN,True,2025-10-02
1773,6220212372052,Veritatis architecto,Hogar y limpieza,Hoga-1,Hoga-1-1,305,99700.0,5.73,UN,False,2025-11-17
1774,5033000088636,Eos ducimus,Hogar y limpieza,Hoga-3,Hoga-2-1,789,41100.0,19.25,UN,True,2025-12-02
1775,4673919008892,Ea ipsum,Electronica y tecnologia,Elec-3,Elec-3-1,91,202600.0,4.88,UN,True,2026-02-04
1776,9114160091691,Aspernatur quam,Electronica y tecnologia,Elec-3,Elec-1-2,729,109100.0,0.27,UN,True,2025-10-17
1777,2327379897900,Commodi soluta,Bebes y maternidad,Bebe-2,Bebe-3-2,694,228900.0,17.0,UN,True,2025-11-08
1778,6085481867469,Eius eveniet,Ropa y calzado basico,Ropa-3,Ropa-3-1,18,50000.0,19.09,UN,True,2025-09-22
1779,3000998433610,Soluta veniam,Cuidado personal e higiene,Cuid-2,Cuid-3-2,562,219300.0,13.66,LT,True,2026-03-11
1780,1371181519858,Distinctio dolorem,Bebes y maternidad,Bebe-1,Bebe-3-1,168,204300.0,8.18,UN,True,2025-12-03
1781,4582942034016,Pariatur facilis,Electronica y tecnologia,Elec-1,Elec-2-2,34,27800.0,10.9,UN,True,2025-09-06
1782,5353466075699,Totam illum,Cuidado personal e higiene,Cuid-1,Cuid-1-2,689,133900.0,16.65,KG,True,2025-10-21
1783,9944946672017,Maxime fuga,Hogar y limpieza,Hoga-2,Hoga-3-2,93,164100.0,17.71,UN,True,2025-12-27
1784,0824028182230,Unde voluptate,Ropa y calzado basico,Ropa-3,Ropa-2-2,240,124900.0,2.1,KG,True,2025-12-11
1785,8794026208589,Laudantium id,Ropa y calzado basico,Ropa-1,Ropa-3-2,78,98800.0,17.37,KG,True,2025-12-14
1786,1745273536427,Id perspiciatis,Hogar y limpieza,Hoga-2,Hoga-1-1,114,236100.0,12.37,KG,True,2025-09-16
1787,3570041291820,Dolorem numquam,Alimentos y bebidas,Alim-1,Alim-1-1,50,175800.0,0.69,UN,True,2026-02-26
1788,8518161255907,Quas possimus,Cuidado personal e higiene,Cuid-2,Cuid-2-1,674,241500.0,2.21,KG,True,2026-02-16
1789,4610079230466,Voluptatum sapiente,Alimentos y bebidas,Alim-2,Alim-3-1,48,211900.0,0.96,LT,False,2025-10-17
1790,6001283827104,Doloribus illum,Ropa y calzado basico,Ropa-1,Ropa-3-2,608,204600.0,18.97,UN,True,2025-11-16
1791,1232961512042,Id nulla,Electronica y tecnologia,Elec-2,Elec-3-1,126,182000.0,8.56,UN,True,2025-09-21
1792,8507665344606,Veritatis vitae,Hogar y limpieza,Hoga-1,Hoga-1-2,732,162200.0,14.33,KG,False,2025-09-29
1793,4227634601915,Officia autem,Ropa y calzado basico,Ropa-3,Ropa-2-2,679,221900.0,0.08,UN,True,2026-02-20
1794,5305734724358,Odit ipsa,Ropa y calzado basico,Ropa-3,Ropa-1-2,504,154100.0,15.87,UN,True,2025-09-26
1795,8617682251273,Alias nemo,Ropa y calzado basico,Ropa-3,Ropa-1-2,663,20700.0,9.67,UN,True,2025-11-13
1796,2670866656222,Mollitia quos,Alimentos y bebidas,Alim-3,Alim-2-1,239,146500.0,,UN,True,2026-03-21
1797,4197687849476,Molestias odio,Electronica y tecnologia,Elec-1,Elec-2-1,627,27500.0,10.44,UN,True,2025-11-07
1798,7129035006184,Reiciendis repellat,Bebes y maternidad,Bebe-3,Bebe-2-2,178,237400.0,15.79,KG,True,2026-01-19
1799,4897422354349,Facilis debitis,Ropa y calzado basico,Ropa-1,Ropa-2-1,492,162400.0,12.61,UN,True,2025-09-25
1800,0466821215649,Ab vero,Cuidado personal e higiene,Cuid-3,Cuid-2-1,736,139800.0,10.43,UN,True,2026-02-25
1801,9525492064411,Minus cumque,Hogar y limpieza,Hoga-3,Hoga-3-1,579,51100.0,18.97,KG,True,2026-03-07
1802,1197388182738,Esse optio,Bebes y maternidad,Bebe-3,Bebe-1-1,216,129900.0,9.94,KG,True,2026-03-05
1803,0634359488211,Nobis sequi,Alimentos y bebidas,Alim-3,Alim-2-2,591,86900.0,17.85,UN,True,2026-01-08
1804,8849680664056,Quibusdam doloremque,Electronica y tecnologia,Elec-3,Elec-3-2,707,169500.0,0.77,UN,True,2026-03-17
1805,1102125434124,Eaque odio,Alimentos y bebidas,Alim-3,Alim-3-1,712,151900.0,13.17,UN,True,2026-01-20
1806,3016049860373,Minus blanditiis,Bebes y maternidad,Bebe-1,Bebe-3-1,592,125800.0,18.24,KG,True,2025-11-18
1807,2186003203193,Ratione delectus,Alimentos y bebidas,Alim-1,Alim-1-1,586,64700.0,17.99,UN,True,2026-03-02
1808,7899901140037,Ipsum sed,Alimentos y bebidas,Alim-3,Alim-2-1,628,132400.0,9.73,LT,True,2025-10-28
1809,4713171978608,Enim aliquam,Cuidado personal e higiene,Cuid-1,Cuid-3-1,590,116500.0,9.47,KG,True,2026-02-19
1810,1625908419472,Quisquam possimus,Cuidado personal e higiene,Cuid-2,Cuid-2-2,107,213100.0,16.22,UN,True,2026-03-09
1811,8550113753581,Quas possimus,Hogar y limpieza,Hoga-1,Hoga-2-1,644,223800.0,6.73,UN,True,2025-12-03
1812,2107288780728,Recusandae aliquam,Cuidado personal e higiene,Cuid-2,Cuid-3-1,144,190300.0,18.75,LT,True,2025-10-20
1813,7903716160880,Sapiente atque,Hogar y limpieza,Hoga-3,Hoga-1-2,446,81300.0,,KG,True,2025-10-05
1814,1972239964776,Dolorum provident,Electronica y tecnologia,Elec-3,Elec-3-1,272,11400.0,1.53,UN,True,2025-12-20
1815,1837530768105,Autem dolorum,Electronica y tecnologia,Elec-2,Elec-3-1,171,231500.0,15.45,UN,True,2026-01-16
1816,2480855780025,Blanditiis dolorem,Bebes y maternidad,Bebe-2,Bebe-1-1,226,248000.0,8.12,UN,True,2025-12-31
1817,4432362216908,Necessitatibus esse,Hogar y limpieza,Hoga-2,Hoga-3-1,68,33500.0,7.15,UN,True,2026-01-12
1818,6968574670675,Ipsam quos,Electronica y tecnologia,Elec-2,Elec-2-2,352,172000.0,6.45,UN,True,2025-09-09
1819,5169139521505,Culpa maiores,Ropa y calzado basico,Ropa-2,Ropa-3-1,336,107400.0,19.61,UN,True,2025-09-13
1820,1642610703354,Nostrum perferendis,Cuidado personal e higiene,Cuid-3,Cuid-3-1,323,38800.0,11.45,LT,True,2025-10-26
1821,0842431983923,Autem aliquid,Ropa y calzado basico,Ropa-1,Ropa-3-1,74,249500.0,19.84,UN,True,2026-03-02
1822,4848130041694,Doloribus molestias,Bebes y maternidad,Bebe-2,Bebe-1-2,486,233400.0,6.9,UN,True,2025-12-13
1823,1053021516752,Dolores dolores,Cuidado personal e higiene,Cuid-2,Cuid-3-2,136,245700.0,8.31,UN,True,2025-11-10
1824,8646339534810,Voluptatum itaque,Cuidado personal e higiene,Cuid-2,Cuid-3-1,685,37700.0,4.27,UN,True,2026-01-15
1825,1050147642785,Corporis sequi,Hogar y limpieza,Hoga-1,Hoga-2-2,20,124000.0,8.64,UN,True,2025-11-28
1826,9615738551284,Eligendi earum,Cuidado personal e higiene,Cuid-1,Cuid-2-1,45,224200.0,1.29,UN,True,2025-10-02
1827,1775123959786,Ipsum nihil,Electronica y tecnologia,Elec-2,Elec-1-2,241,169400.0,0.06,UN,True,2025-12-15
1828,1554260972366,Delectus quae,Bebes y maternidad,Bebe-3,Bebe-3-1,327,109800.0,9.09,UN,True,2026-01-21
1829,0244654677205,Illo illum,Electronica y tecnologia,Elec-3,Elec-1-1,776,130100.0,14.93,UN,True,2026-03-05
1830,5171073087153,Eum placeat,Alimentos y bebidas,Alim-3,Alim-1-2,421,11600.0,8.77,UN,True,2025-11-16
1831,6478370317549,Veniam ducimus,Cuidado personal e higiene,Cuid-3,Cuid-3-2,304,153700.0,10.38,UN,True,2025-10-08
1832,3802741485729,Quis ea,Ropa y calzado basico,Ropa-2,Ropa-3-1,671,215200.0,8.94,UN,True,2026-02-24
1833,6029254686277,Provident facere,Cuidado personal e higiene,Cuid-1,Cuid-3-1,193,2700.0,10.56,UN,True,2025-11-16
1834,2884076642078,Aliquam consequuntur,Electronica y tecnologia,Elec-2,Elec-2-1,718,41700.0,15.52,KG,True,2025-10-05
1835,6327135386767,Doloremque libero,Ropa y calzado basico,Ropa-3,Ropa-1-1,323,130500.0,16.09,UN,True,2025-12-13
1836,2592386879069,Voluptatem delectus,Cuidado personal e higiene,Cuid-2,Cuid-2-1,251,141100.0,16.77,UN,True,2025-09-15
1837,0488693205535,Aspernatur aperiam,Electronica y tecnologia,Elec-3,Elec-1-2,242,87200.0,4.29,UN,True,2026-03-21
1838,4050892739614,Fuga exercitationem,Hogar y limpieza,Hoga-1,Hoga-3-1,8,8900.0,9.18,UN,True,2026-02-06
1839,5976405356705,Ea aperiam,Alimentos y bebidas,Alim-1,Alim-2-2,540,186400.0,16.63,UN,True,2025-11-30
1840,7897755426192,Recusandae atque,Hogar y limpieza,Hoga-1,Hoga-2-1,462,62200.0,18.84,UN,True,2025-12-22
1841,0384227362739,Quis dolore,Hogar y limpieza,Hoga-1,Hoga-1-2,508,161900.0,10.88,UN,True,2025-11-22
1842,2022271117575,Provident totam,Alimentos y bebidas,Alim-2,Alim-2-1,522,140700.0,9.89,KG,True,2025-12-06
1843,6917162042981,Cumque dolor,Bebes y maternidad,Bebe-2,Bebe-3-2,22,108800.0,15.3,UN,True,2026-03-10
1844,5144869830523,Illum perspiciatis,Electronica y tecnologia,Elec-2,Elec-3-1,703,148400.0,19.83,UN,True,2026-01-27
1845,1690392202695,Sit nam,Alimentos y bebidas,Alim-1,Alim-1-1,410,174400.0,8.55,UN,True,2026-01-14
1846,8014264710683,Unde nihil,Bebes y maternidad,Bebe-2,Bebe-1-2,554,143900.0,3.34,LT,True,2026-03-18
1847,0177031637052,Non ut,Bebes y maternidad,Bebe-1,Bebe-2-2,29,140300.0,16.69,UN,True,2025-10-06
1848,0049332672448,Omnis quam,Alimentos y bebidas,Alim-2,Alim-1-2,609,110100.0,,UN,True,2026-03-04
1849,6931729476385,Enim alias,Alimentos y bebidas,Alim-1,Alim-3-1,542,108600.0,2.94,UN,True,2025-10-09
1850,0839065402593,Earum consequatur,Hogar y limpieza,Hoga-1,Hoga-2-2,295,123800.0,6.5,LT,True,2025-10-25
1851,9851939327277,Porro dolores,Electronica y tecnologia,Elec-1,Elec-1-1,749,114100.0,11.09,LT,True,2026-01-10
1852,2812916350494,Saepe fugiat,Ropa y calzado basico,Ropa-1,Ropa-3-2,521,110900.0,14.64,UN,True,2025-10-01
1853,6026676527287,Architecto sint,Hogar y limpieza,Hoga-2,Hoga-2-1,726,54200.0,15.62,UN,True,2025-12-06
1854,4539749950704,Similique esse,Electronica y tecnologia,Elec-2,Elec-1-2,658,181800.0,3.16,KG,True,2025-11-10
1855,8864067560202,Pariatur laudantium,Alimentos y bebidas,Alim-2,Alim-2-1,165,35000.0,4.37,UN,True,2025-09-05
1856,8019290221547,Beatae error,Electronica y tecnologia,Elec-2,Elec-1-2,798,227400.0,14.9,UN,True,2025-10-10
1857,3904489093225,Placeat nesciunt,Bebes y maternidad,Bebe-1,Bebe-2-2,595,157000.0,2.37,UN,False,2025-12-02
1858,5333202351027,Vero quibusdam,Electronica y tecnologia,Elec-1,Elec-3-2,152,14100.0,9.99,UN,True,2025-09-20
1859,5550193545031,Facilis quia,Hogar y limpieza,Hoga-3,Hoga-3-2,635,165400.0,10.94,UN,True,2026-03-10
1860,6988843933324,Culpa incidunt,Cuidado personal e higiene,Cuid-3,Cuid-2-2,344,91700.0,6.82,UN,False,2025-11-28
1861,4362962080596,Ullam corporis,Bebes y maternidad,Bebe-1,Bebe-2-2,692,232600.0,15.94,KG,True,2026-01-31
1862,8312441290752,Saepe modi,Alimentos y bebidas,Alim-1,Alim-1-2,139,234100.0,1.16,UN,True,2025-10-14
1863,9659992012372,Possimus recusandae,Cuidado personal e higiene,Cuid-1,Cuid-2-1,208,211800.0,15.56,UN,True,2025-12-24
1864,6317749542109,Sint consequuntur,Alimentos y bebidas,Alim-1,Alim-1-2,279,142800.0,12.94,UN,True,2025-09-26
1865,6294193759195,Quos illum,Bebes y maternidad,Bebe-1,Bebe-2-2,361,230000.0,10.17,KG,True,2025-10-13
1866,2267131753627,Itaque atque,Hogar y limpieza,Hoga-2,Hoga-1-1,506,163200.0,17.45,UN,True,2026-01-18
1867,6475286461205,Soluta dolor,Bebes y maternidad,Bebe-3,Bebe-3-1,178,219000.0,4.08,UN,True,2025-11-10
1868,9617300992846,A quaerat,Electronica y tecnologia,Elec-3,Elec-3-2,565,41700.0,16.03,UN,True,2026-03-19
1869,5240321153558,Fugit soluta,Electronica y tecnologia,Elec-3,Elec-2-2,20,226200.0,3.8,UN,True,2026-03-22
1870,0514321914309,Nobis laudantium,Electronica y tecnologia,Elec-2,Elec-3-1,265,166100.0,19.81,UN,True,2025-09-30
1871,8779724792547,Expedita quam,Cuidado personal e higiene,Cuid-2,Cuid-1-1,528,77200.0,0.7,UN,True,2026-01-13
1872,2218834581925,Labore consectetur,Electronica y tecnologia,Elec-2,Elec-3-1,212,249500.0,11.09,UN,True,2026-02-07
1873,0487706769330,Reiciendis fuga,Ropa y calzado basico,Ropa-1,Ropa-1-1,346,172300.0,3.4,UN,True,2025-10-29
1874,3299865159023,Animi minima,Bebes y maternidad,Bebe-2,Bebe-1-1,485,227300.0,8.19,KG,True,2026-02-19
1875,5784640858584,Necessitatibus quis,Electronica y tecnologia,Elec-1,Elec-3-2,199,3400.0,3.0,UN,True,2026-01-29
1876,8382567262087,Illum vero,Bebes y maternidad,Bebe-2,Bebe-2-2,772,139000.0,3.92,UN,True,2025-11-07
1877,4672925435517,Laborum tempora,Bebes y maternidad,Bebe-1,Bebe-2-1,678,178700.0,1.27,KG,True,2025-09-22
1878,9628222501825,Repellendus error,Electronica y tecnologia,Elec-3,Elec-2-2,777,5400.0,0.21,LT,True,2025-12-01
1879,5624728639424,Voluptate explicabo,Hogar y limpieza,Hoga-3,Hoga-1-2,397,191100.0,14.4,UN,False,2025-11-17
1880,0122341499296,Asperiores consequuntur,Alimentos y bebidas,Alim-3,Alim-1-2,275,163600.0,9.1,UN,True,2025-12-18
1881,0096627026608,Architecto officiis,Cuidado personal e higiene,Cuid-1,Cuid-2-1,796,70100.0,0.96,UN,True,2025-10-19
1882,4509563217406,Maiores doloribus,Bebes y maternidad,Bebe-1,Bebe-2-1,583,172900.0,18.78,UN,True,2025-11-05
1883,0391019335383,Quo odio,Alimentos y bebidas,Alim-3,Alim-1-2,635,34500.0,13.33,UN,True,2026-03-02
1884,9222471193604,Voluptatum sequi,Hogar y limpieza,Hoga-3,Hoga-2-1,147,206400.0,,UN,True,2026-02-19
