id_devolucion,id_trans_origen,art_id,id_tienda,fec_devolucion,qty_devuelta,motivo_cod,canal_devolucion,estado_devolucion,vr_reembolso
15393,272309,1830,129,2026-02-08,1,Producto defectuoso,Tienda fisica,Aprobada,11500.0
15394,295956,3266,41,2026-09-15,2,Producto vencido,Tienda fisica,Rechazada,186200.0
15395,734431,4,30,2026-08-24,1,Talla incorrecta,Marketplace,En proceso,74600.0
15396,234130,4553,145,2026-05-13,2,Talla incorrecta,Ecommerce,En proceso,126900.0
15397,16248,4802,105,2026-05-19,1,No cumple expectativas,Tienda fisica,Rechazada,143200.0
15398,72914,168,61,2025-10-24,1,Producto defectuoso,Ecommerce,En proceso,199100.0
15399,41437,2996,48,2026-08-21,1,Error en pedido,Marketplace,Aprobada,175200.0
15400,990188,27,19,2026-03-16,1,Talla incorrecta,Tienda fisica,Aprobada,83300.0
15401,995634,450,60,2026-02-20,2,Talla incorrecta,Tienda fisica,Aprobada,55500.0
15402,774712,595,135,2025-11-08,1,Producto defectuoso,Ecommerce,Aprobada,196500.0
15403,910927,4147,63,2026-09-08,1,Producto vencido,Tienda fisica,Aprobada,96500.0
15404,381352,4574,29,2026-05-05,2,Error en pedido,Ecommerce,En proceso,101500.0
15405,957147,4516,22,2025-10-08,2,No cumple expectativas,Tienda fisica,Rechazada,226100.0
15406,870536,4330,53,2026-06-28,2,Producto vencido,Ecommerce,Aprobada,122500.0
15407,948211,2576,125,2025-10-13,2,Talla incorrecta,Ecommerce,En proceso,90400.0
15408,191256,3861,96,2026-04-02,1,No cumple expectativas,Tienda fisica,Rechazada,181800.0
15409,194045,4696,87,2026-05-10,1,Producto defectuoso,Tienda fisica,Aprobada,150800.0
15410,61159,1288,133,2026-07-12,2,Producto vencido,Ecommerce,Aprobada,96100.0
15411,193793,101,99,2026-07-12,2,No cumple expectativas,Tienda fisica,En proceso,185600.0
15412,48055,1849,40,2026-08-22,1,Talla incorrecta,Marketplace,Aprobada,89600.0
15413,120288,528,76,2026-05-17,1,Producto defectuoso,Tienda fisica,Aprobada,180400.0
15414,565423,1432,53,2026-03-09,1,Producto defectuoso,Tienda fisica,Aprobada,77600.0
15415,618568,2277,78,2026-01-07,2,Error en pedido,Tienda fisica,En proceso,96100.0
15416,818303,3675,49,2025-10-04,2,No cumple expectativas,Tienda fisica,Aprobada,88600.0
15417,397485,2844,18,2026-04-25,2,Talla incorrecta,Tienda fisica,Aprobada,37500.0
15418,929888,416,131,2026-02-10,2,Talla incorrecta,Tienda fisica,Aprobada,185000.0
15419,943099,3119,61,2025-11-07,1,Producto defectuoso,Tienda fisica,En proceso,208200.0
15420,886891,899,137,2025-10-10,2,Error en pedido,Ecommerce,Aprobada,210900.0
15421,447953,240,16,2026-08-12,1,Producto vencido,Marketplace,Aprobada,41900.0
15422,242696,3897,39,2026-05-07,2,Producto defectuoso,Ecommerce,Rechazada,198700.0
15423,514870,2345,42,2026-06-04,1,Error en pedido,Marketplace,Aprobada,4100.0
15424,369117,4326,9,2026-04-14,1,Producto vencido,Ecommerce,Aprobada,3800.0
15425,50642,1691,54,2026-04-01,2,Producto defectuoso,Tienda fisica,En proceso,93700.0
15426,692822,389,52,2026-01-08,2,Error en pedido,Tienda fisica,Aprobada,196400.0
15427,240839,2414,112,2026-05-04,2,Talla incorrecta,Tienda fisica,Aprobada,30000.0
15428,615960,2357,33,2025-09-25,2,No cumple expectativas,Tienda fisica,Aprobada,80300.0
15429,944894,3362,48,2026-05-30,2,No cumple expectativas,Marketplace,Rechazada,80700.0
15430,783879,2623,42,2026-04-21,1,Error en pedido,Marketplace,Rechazada,114700.0
15431,572275,1159,125,2026-08-24,1,Talla incorrecta,Ecommerce,En proceso,207100.0
15432,162497,3609,5,2026-04-17,1,Producto vencido,Marketplace,Aprobada,75100.0
15433,317068,1152,82,2026-04-13,1,No cumple expectativas,Ecommerce,Aprobada,108600.0
15434,576137,2726,5,2026-06-07,2,Producto defectuoso,Ecommerce,En proceso,66400.0
15435,46269,2708,136,2026-08-30,2,Talla incorrecta,Tienda fisica,Aprobada,95100.0
15436,671256,3159,95,2025-12-12,2,No cumple expectativas,Ecommerce,Aprobada,134800.0
15437,883257,3384,39,2025-09-29,2,Error en pedido,Marketplace,En proceso,217100.0
15438,460005,1570,95,2025-11-01,2,Producto defectuoso,Tienda fisica,En proceso,167300.0
15439,203690,4237,58,2026-07-12,2,No cumple expectativas,Tienda fisica,Rechazada,259300.0
15440,920481,1937,20,2026-01-19,2,Error en pedido,Tienda fisica,Aprobada,162300.0
15441,821878,4125,53,2026-04-25,1,No cumple expectativas,Ecommerce,Aprobada,39000.0
15442,811082,508,149,2025-10-11,1,Producto defectuoso,Ecommerce,Aprobada,78300.0
15443,722691,2624,70,2026-07-17,1,No cumple expectativas,Tienda fisica,Aprobada,180400.0
15444,217923,4380,89,2025-10-16,2,Talla incorrecta,Tienda fisica,Aprobada,248000.0
15445,667081,3451,48,2026-08-28,2,Producto vencido,Marketplace,Aprobada,149100.0
15446,616635,3520,50,2025-12-06,2,Error en pedido,Ecommerce,Aprobada,94200.0
15447,602124,4598,41,2025-12-11,2,Producto defectuoso,Tienda fisica,Aprobada,108600.0
15448,581707,2797,93,2026-05-10,2,No cumple expectativas,Tienda fisica,Aprobada,196300.0
15449,929650,1206,68,2026-06-09,2,Talla incorrecta,Tienda fisica,Aprobada,172900.0
15450,74473,3128,131,2025-12-17,2,Producto vencido,Tienda fisica,Aprobada,120900.0
15451,986490,1604,65,2026-05-11,2,Error en pedido,Tienda fisica,Aprobada,233400.0
15452,100714,853,37,2026-09-04,2,Producto defectuoso,Tienda fisica,Aprobada,87500.0
15453,738014,1474,107,2025-09-08,2,No cumple expectativas,Tienda fisica,Aprobada,96800.0
15454,232956,2415,15,2026-06-19,2,Producto defectuoso,Ecommerce,En proceso,171000.0
15455,359935,4471,97,2026-03-30,1,Talla incorrecta,Marketplace,En proceso,188600.0
15456,298517,23,91,2026-07-01,2,Producto defectuoso,Tienda fisica,En proceso,105500.0
15457,175343,2736,71,2026-06-04,2,No cumple expectativas,Marketplace,Aprobada,101500.0
15458,351637,4919,100,2026-02-23,1,Producto defectuoso,Marketplace,Aprobada,185500.0
15459,540519,58,54,2026-08-02,1,No cumple expectativas,Tienda fisica,Rechazada,213900.0
15460,775179,1108,8,2026-01-02,2,Producto vencido,Tienda fisica,Aprobada,175000.0
15461,473207,4177,118,2026-07-22,1,Talla incorrecta,Tienda fisica,Aprobada,30200.0
15462,260345,1827,111,2026-08-16,1,Error en pedido,Tienda fisica,En proceso,158600.0
15463,288773,3564,111,2026-06-14,1,Producto defectuoso,Tienda fisica,En proceso,55000.0
15464,631911,4674,87,2025-12-20,1,No cumple expectativas,Tienda fisica,Aprobada,25800.0
15465,451148,3621,127,2026-01-07,2,Producto vencido,Marketplace,Aprobada,158700.0
15466,519028,2114,76,2026-07-21,1,Producto defectuoso,Tienda fisica,Aprobada,130400.0
15467,280719,2347,61,2026-07-21,2,Error en pedido,Tienda fisica,Aprobada,103800.0
15468,246916,2738,115,2025-10-13,2,Producto defectuoso,Ecommerce,Aprobada,50400.0
15469,999033,3394,71,2026-07-03,1,No cumple expectativas,Ecommerce,En proceso,129100.0
15470,811035,1632,15,2026-07-27,2,Producto defectuoso,Tienda fisica,Aprobada,200600.0
15471,95114,3265,117,2026-02-02,2,No cumple expectativas,Ecommerce,Aprobada,181800.0
15472,836824,2448,113,2025-10-12,2,Producto defectuoso,Ecommerce,En proceso,200500.0
15473,986097,4630,109,2026-04-23,1,Error en pedido,Tienda fisica,Aprobada,71300.0
15474,130711,4986,79,2026-03-10,2,Producto vencido,Tienda fisica,Rechazada,200100.0
15475,775906,310,140,2026-01-09,2,Producto vencido,Marketplace,Aprobada,39700.0
15476,124630,214,29,2026-03-27,1,No cumple expectativas,Marketplace,En proceso,78300.0
15477,82890,4981,38,2026-08-19,1,Talla incorrecta,Tienda fisica,Rechazada,208000.0
15478,643179,516,27,2026-05-21,1,Producto defectuoso,Tienda fisica,Aprobada,15500.0
15479,911737,4117,126,2025-09-27,2,Error en pedido,Ecommerce,Aprobada,120200.0
15480,90115,10,69,2026-04-15,1,No cumple expectativas,Tienda fisica,Aprobada,58600.0
15481,319573,4922,128,2026-01-12,1,Talla incorrecta,Tienda fisica,Aprobada,122400.0
15482,215923,1605,1,2026-08-22,2,Talla incorrecta,Tienda fisica,En proceso,174200.0
15483,130337,4967,31,2026-03-19,1,Producto defectuoso,Ecommerce,Aprobada,10600.0
15484,859738,2665,128,2026-07-08,2,Error en pedido,Ecommerce,Aprobada,85400.0
15485,221347,2787,132,2026-03-21,1,Producto defectuoso,Ecommerce,En proceso,32800.0
15486,816255,278,72,2026-05-14,2,Producto defectuoso,Ecommerce,Aprobada,168400.0
15487,950978,2968,18,2026-04-09,1,No cumple expectativas,Tienda fisica,Aprobada,91800.0
15488,835599,904,43,2026-03-20,1,Producto vencido,Tienda fisica,Aprobada,91800.0
15489,130725,2500,29,2026-02-06,2,Producto vencido,Marketplace,Aprobada,84300.0
15490,846634,1766,28,2026-02-18,2,Producto defectuoso,Tienda fisica,En proceso,34400.0
15491,264613,3419,135,2026-07-24,2,Error en pedido,Tienda fisica,Aprobada,9500.0
15492,245498,4601,87,2026-02-18,1,Error en pedido,Tienda fisica,Aprobada,166800.0
15493,970337,1917,60,2026-09-05,1,No cumple expectativas,Ecommerce,Aprobada,88400.0
15494,700367,3295,62,2025-12-26,2,No cumple expectativas,Ecommerce,Aprobada,42500.0
15495,442052,1857,138,2026-08-12,2,Producto defectuoso,Tienda fisica,Rechazada,147200.0
15496,496613,504,88,2026-05-10,2,Producto vencido,Tienda fisica,Aprobada,28200.0
15497,207357,2708,89,2026-02-05,1,Producto defectuoso,Tienda fisica,Aprobada,96000.0
15498,311039,882,93,2025-10-21,1,Talla incorrecta,Tienda fisica,Aprobada,76900.0
15499,377520,1907,100,2026-07-20,1,No cumple expectativas,Marketplace,Aprobada,60900.0
15500,506840,4878,89,2025-11-14,2,Producto defectuoso,Tienda fisica,Aprobada,38900.0
15501,22540,2963,40,2026-03-29,2,No cumple expectativas,Tienda fisica,Aprobada,51200.0
15502,88149,4411,7,2026-02-09,2,No cumple expectativas,Ecommerce,Aprobada,190600.0
15503,692219,205,82,2026-06-17,1,Error en pedido,Tienda fisica,Aprobada,120700.0
15504,549208,2205,19,2026-01-22,2,Producto defectuoso,Tienda fisica,Aprobada,224900.0
15505,914770,2213,131,2026-04-22,2,Producto vencido,Ecommerce,Aprobada,97400.0
15506,272883,4056,136,2026-08-05,2,Talla incorrecta,Ecommerce,Aprobada,175700.0
15507,94226,3358,140,2025-12-06,2,Error en pedido,Ecommerce,Aprobada,64400.0
15508,109148,2545,127,2025-12-21,1,Talla incorrecta,Tienda fisica,Aprobada,113800.0
15509,226112,1968,144,2025-12-23,1,Talla incorrecta,Tienda fisica,Aprobada,30800.0
15510,434313,1432,104,2026-05-31,2,Error en pedido,Tienda fisica,Aprobada,82300.0
15511,743559,751,74,2026-03-07,2,Talla incorrecta,Tienda fisica,Aprobada,192400.0
15512,393799,669,29,2026-08-11,1,No cumple expectativas,Tienda fisica,Aprobada,52000.0
15513,899136,1056,125,2026-01-04,1,Producto defectuoso,Tienda fisica,En proceso,210300.0
15514,868869,1402,47,2026-03-13,2,Producto vencido,Tienda fisica,Aprobada,114500.0
15515,586155,103,107,2026-07-17,1,No cumple expectativas,Tienda fisica,Aprobada,106800.0
15516,734434,4388,128,2026-06-28,2,No cumple expectativas,Tienda fisica,Aprobada,237200.0
15517,698632,2270,21,2026-02-01,1,Error en pedido,Tienda fisica,En proceso,98800.0
15518,352250,947,7,2026-01-22,1,Producto vencido,Ecommerce,En proceso,42900.0
15519,609521,4430,42,2026-07-11,2,Producto vencido,Tienda fisica,Aprobada,187300.0
15520,244842,1872,24,2025-11-08,1,No cumple expectativas,Tienda fisica,Rechazada,215800.0
15521,186314,861,55,2026-09-05,2,Error en pedido,Tienda fisica,Aprobada,156200.0
15522,519892,1747,125,2026-04-22,1,Talla incorrecta,Ecommerce,Aprobada,46600.0
15523,143505,2770,137,2026-02-01,1,Producto vencido,Tienda fisica,En proceso,75800.0
15524,277801,4006,99,2026-06-28,2,No cumple expectativas,Tienda fisica,Rechazada,185200.0
15525,462832,4676,61,2026-07-14,2,Error en pedido,Tienda fisica,En proceso,13200.0
15526,216366,1252,8,2026-01-29,1,Error en pedido,Tienda fisica,Aprobada,122400.0
15527,974048,523,18,2026-08-08,2,Producto vencido,Tienda fisica,En proceso,168900.0
15528,176139,3375,119,2026-04-28,2,No cumple expectativas,Tienda fisica,Aprobada,69400.0
15529,568565,95,108,2026-02-22,2,Producto defectuoso,Tienda fisica,Aprobada,126300.0
15530,99405,1996,105,2026-06-09,1,Producto defectuoso,Ecommerce,Aprobada,197100.0
15531,924555,1849,3,2025-11-09,2,Talla incorrecta,Tienda fisica,Aprobada,98600.0
15532,411311,1194,95,2026-02-14,1,Producto defectuoso,Ecommerce,En proceso,212600.0
15533,859499,1825,137,2026-04-05,1,Producto vencido,Tienda fisica,Aprobada,96800.0
15534,667254,341,90,2026-02-11,2,Talla incorrecta,Tienda fisica,Aprobada,151300.0
15535,185355,4698,62,2026-03-02,2,No cumple expectativas,Tienda fisica,Aprobada,68400.0
15536,580869,1114,91,2026-01-18,2,Error en pedido,Tienda fisica,Aprobada,73400.0
15537,306333,2793,116,2026-03-24,1,No cumple expectativas,Marketplace,En proceso,38600.0
15538,993652,3513,86,2026-03-01,2,Error en pedido,Ecommerce,En proceso,72200.0
15539,774541,3873,70,2025-09-20,1,Talla incorrecta,Tienda fisica,Aprobada,165600.0
15540,893810,1219,142,2026-02-11,2,Talla incorrecta,Marketplace,Rechazada,64500.0
15541,191358,2941,25,2026-08-21,1,Producto defectuoso,Tienda fisica,Aprobada,36000.0
15542,76392,3792,98,2026-09-10,1,Producto defectuoso,Ecommerce,Aprobada,8000.0
15543,441539,3375,68,2025-11-01,1,Producto vencido,Ecommerce,Aprobada,86100.0
15544,626183,3843,35,2026-04-26,1,Producto defectuoso,Ecommerce,En proceso,148000.0
15545,406576,771,121,2026-04-03,2,Producto defectuoso,Marketplace,Aprobada,196300.0
15546,67332,3940,107,2026-03-02,1,Producto vencido,Marketplace,Aprobada,158700.0
15547,484450,4804,92,2026-06-28,2,Error en pedido,Tienda fisica,En proceso,184600.0
15548,645632,3033,13,2025-11-09,1,Producto defectuoso,Ecommerce,En proceso,215900.0
15549,222738,2494,6,2026-01-20,2,Producto defectuoso,Ecommerce,Aprobada,173600.0
15550,114910,4578,74,2026-05-09,2,No cumple expectativas,Tienda fisica,Aprobada,160000.0
15551,202810,1495,144,2026-04-13,1,Producto vencido,Marketplace,Aprobada,46700.0
15552,403932,2967,68,2025-09-27,1,Producto defectuoso,Tienda fisica,Aprobada,116400.0
15553,140213,1939,111,2026-09-14,1,No cumple expectativas,Ecommerce,Aprobada,19500.0
15554,540083,4430,106,2026-07-03,2,Producto defectuoso,Ecommerce,Aprobada,163500.0
15555,566291,3909,38,2025-10-06,2,Producto vencido,Ecommerce,Aprobada,51700.0
15556,812414,913,10,2026-05-24,2,Talla incorrecta,Ecommerce,Aprobada,92900.0
15557,320416,3116,88,2026-06-24,1,Error en pedido,Tienda fisica,Aprobada,157400.0
15558,560405,3866,28,2025-10-05,1,Producto defectuoso,Tienda fisica,Aprobada,188600.0
15559,669968,1180,4,2026-01-13,1,Error en pedido,Ecommerce,En proceso,95200.0
15560,661036,3540,106,2026-03-22,1,Producto defectuoso,Tienda fisica,Aprobada,37400.0
15561,602756,856,21,2026-05-25,1,Error en pedido,Tienda fisica,Aprobada,188600.0
15562,716003,1374,104,2026-03-19,2,No cumple expectativas,Ecommerce,Aprobada,139800.0
15563,341033,4232,119,2026-07-30,1,Error en pedido,Tienda fisica,Aprobada,115800.0
15564,447465,691,125,2025-12-10,2,Producto defectuoso,Ecommerce,Rechazada,10500.0
15565,610637,1734,83,2026-01-03,1,Producto defectuoso,Tienda fisica,Aprobada,145600.0
15566,47357,1527,107,2026-01-06,1,Producto defectuoso,Ecommerce,Aprobada,179200.0
15567,398267,1636,133,2026-06-23,1,No cumple expectativas,Tienda fisica,Aprobada,9800.0
15568,564141,379,45,2025-10-07,1,Error en pedido,Tienda fisica,Aprobada,142400.0
15569,643012,587,18,2026-05-18,1,Talla incorrecta,Tienda fisica,En proceso,117600.0
15570,599536,1739,41,2025-10-27,2,Producto vencido,Tienda fisica,En proceso,112400.0
15571,177049,4148,58,2026-05-09,2,Producto defectuoso,Ecommerce,Aprobada,107900.0
15572,367544,1097,136,2026-05-07,2,No cumple expectativas,Marketplace,En proceso,107700.0
15573,600095,3505,46,2026-08-21,1,Talla incorrecta,Ecommerce,Aprobada,214500.0
15574,449157,2075,122,2026-03-07,2,Producto defectuoso,Tienda fisica,Rechazada,29700.0
15575,772312,2445,3,2025-11-10,1,Error en pedido,Marketplace,Aprobada,122500.0
15576,224206,4537,54,2025-10-07,1,No cumple expectativas,Tienda fisica,Aprobada,146300.0
15577,87648,72,97,2025-12-15,2,Producto vencido,Tienda fisica,Aprobada,200000.0
15578,286131,4835,116,2026-07-07,2,No cumple expectativas,Ecommerce,Aprobada,18500.0
15579,80506,3608,23,2026-07-31,2,Talla incorrecta,Tienda fisica,Aprobada,55300.0
15580,146160,2736,52,2026-08-19,2,No cumple expectativas,Ecommerce,Aprobada,92200.0
15581,661911,4626,138,2026-05-05,2,No cumple expectativas,Tienda fisica,Aprobada,27500.0
15582,33168,1396,10,2025-09-12,2,No cumple expectativas,Marketplace,Aprobada,10100.0
15583,419826,354,87,2025-10-09,1,No cumple expectativas,Ecommerce,Aprobada,53200.0
15584,519918,3743,148,2026-01-20,1,Talla incorrecta,Ecommerce,En proceso,153300.0
15585,312125,3161,114,2026-02-25,2,Producto defectuoso,Marketplace,Aprobada,173600.0
15586,402258,756,56,2026-03-14,1,No cumple expectativas,Tienda fisica,Aprobada,23300.0
15587,576119,2171,72,2025-12-07,1,No cumple expectativas,Tienda fisica,En proceso,78400.0
15588,811289,2105,64,2026-05-24,1,Talla incorrecta,Tienda fisica,Aprobada,114500.0
15589,918301,192,113,2025-10-05,2,Talla incorrecta,Tienda fisica,Aprobada,196800.0
15590,407943,4831,30,2025-11-21,2,No cumple expectativas,Tienda fisica,Aprobada,190700.0
15591,450257,4967,82,2026-04-30,2,Talla incorrecta,Tienda fisica,Aprobada,10100.0
15592,377362,3825,3,2026-01-09,2,No cumple expectativas,Ecommerce,Aprobada,127400.0
15593,130998,4263,116,2026-01-13,1,Talla incorrecta,Ecommerce,Aprobada,199200.0
15594,340547,4669,130,2026-04-01,2,No cumple expectativas,Tienda fisica,Aprobada,57800.0
15595,572501,2216,76,2026-08-16,1,No cumple expectativas,Tienda fisica,En proceso,147000.0
15596,582367,421,21,2026-03-19,1,No cumple expectativas,Tienda fisica,Aprobada,188500.0
15597,77134,3567,75,2026-06-15,2,Talla incorrecta,Tienda fisica,Aprobada,143700.0
15598,634910,1432,90,2025-10-15,2,Talla incorrecta,Ecommerce,Aprobada,73300.0
15599,280130,222,136,2025-12-29,1,Error en pedido,Ecommerce,Aprobada,150200.0
15600,831448,4937,19,2026-07-09,1,Producto vencido,Tienda fisica,Aprobada,74200.0
15601,397408,2822,142,2026-03-30,1,No cumple expectativas,Tienda fisica,Aprobada,101200.0
15602,836970,957,125,2026-08-04,2,No cumple expectativas,Marketplace,Aprobada,117900.0
15603,165165,2794,28,2026-03-20,2,Producto defectuoso,Marketplace,En proceso,213500.0
15604,590488,2242,142,2025-11-18,2,Talla incorrecta,Tienda fisica,Aprobada,119100.0
15605,492347,1395,132,2025-10-04,2,No cumple expectativas,Tienda fisica,Aprobada,125900.0
15606,458250,4035,150,2025-10-06,1,Error en pedido,Ecommerce,En proceso,211200.0
15607,321350,1648,63,2026-04-11,2,Producto vencido,Tienda fisica,En proceso,43000.0
15608,822949,4895,21,2026-02-06,2,Producto vencido,Tienda fisica,En proceso,215700.0
15609,198165,451,66,2025-11-28,2,Producto defectuoso,Tienda fisica,En proceso,73100.0
15610,774302,2461,48,2025-12-21,2,No cumple expectativas,Marketplace,Aprobada,179700.0
15611,870328,3699,21,2026-05-08,2,Talla incorrecta,Tienda fisica,Aprobada,32700.0
15612,490711,2463,81,2026-08-29,1,Error en pedido,Tienda fisica,Aprobada,2800.0
15613,877794,2456,103,2026-08-08,2,Producto vencido,Tienda fisica,Aprobada,127000.0
15614,292990,3525,144,2026-04-09,1,Error en pedido,Tienda fisica,Aprobada,148600.0
15615,28960,4347,62,2025-12-18,1,Error en pedido,Ecommerce,Aprobada,63400.0
15616,397434,2735,88,2026-06-27,2,No cumple expectativas,Tienda fisica,Aprobada,147200.0
15617,387712,802,67,2025-10-16,1,Producto defectuoso,Tienda fisica,Aprobada,164500.0
15618,108247,2102,77,2026-08-16,1,Producto defectuoso,Tienda fisica,Aprobada,57400.0
15619,957448,107,42,2026-08-20,2,Producto vencido,Tienda fisica,Aprobada,171000.0
15620,381000,3805,100,2026-06-29,1,Talla incorrecta,Ecommerce,En proceso,22300.0
15621,455732,3104,101,2026-08-06,1,Producto defectuoso,Tienda fisica,Aprobada,6500.0
15622,374638,2786,58,2026-06-18,2,Talla incorrecta,Tienda fisica,Aprobada,248600.0
15623,847298,4209,114,2026-02-07,2,Producto defectuoso,Tienda fisica,Aprobada,29600.0
15624,904893,1919,144,2026-08-21,1,No cumple expectativas,Tienda fisica,En proceso,15000.0
15625,756522,2183,145,2026-07-28,2,Producto vencido,Ecommerce,Aprobada,215500.0
15626,183501,2055,33,2025-12-25,2,Error en pedido,Tienda fisica,Rechazada,106400.0
15627,2531,3878,128,2025-12-27,1,No cumple expectativas,Ecommerce,Aprobada,88800.0
15628,851086,3889,135,2025-11-09,1,Producto defectuoso,Ecommerce,En proceso,13600.0
15629,510384,1882,134,2025-10-10,1,Talla incorrecta,Tienda fisica,En proceso,138800.0
15630,419452,3059,61,2026-04-06,1,Talla incorrecta,Ecommerce,Aprobada,25600.0
15631,254027,3852,115,2025-10-14,2,Error en pedido,Tienda fisica,Aprobada,13700.0
15632,279283,53,94,2026-01-20,2,Talla incorrecta,Tienda fisica,Aprobada,71800.0
